REF_AREA_LABEL,TIME_PERIOD,INDICATOR_LABEL,OBS_VALUE
Canada,1973,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",2.0
Canada,1975,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",1.99
Canada,1977,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",1.7500000000000002
Canada,1979,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",1.5
Canada,1981,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",1.0
Canada,1982,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",0.99
Canada,1984,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",1.0
Canada,1985,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",1.0
Canada,1986,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",1.25
Canada,1987,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",0.74
Canada,1988,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",0.75
Canada,1989,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",1.25
Canada,1990,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",1.25
Canada,1991,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",1.25
Canada,1992,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",1.0
Canada,1993,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",1.25
Canada,1994,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",0.99
Canada,1995,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",0.99
Canada,1996,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",0.49
Canada,1997,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",0.49
Canada,1998,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",0.74
Canada,1999,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",0.49
Canada,2000,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",0.49
Canada,2001,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",0.49
Canada,2002,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",0.5
Canada,2003,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",0.5
Canada,2004,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",0.24
Canada,2005,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",0.5
Canada,2006,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",0.49
Canada,2007,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",0.25
Canada,2008,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",0.25
Canada,2009,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",0.24
Canada,2010,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",0.25
Canada,2011,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",0.49
Canada,2012,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",0.5
Canada,2013,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",0.5
Canada,2014,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",0.49
Canada,2015,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",0.5
Canada,2016,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",0.5
Canada,2017,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",0.5
Canada,2018,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",0.5
Canada,2019,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",0.5
Switzerland,1982,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",0.7000000000000001
Switzerland,1992,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",0.73
Switzerland,2000,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",0.24
Switzerland,2002,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",0.0
Switzerland,2004,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",0.24
Switzerland,2006,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",0.15
Switzerland,2007,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",0.09
Switzerland,2008,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",0.15
Switzerland,2009,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",0.12
Switzerland,2010,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",0.11
Switzerland,2011,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",0.01
Switzerland,2012,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",0.01
Switzerland,2013,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",0.05
Switzerland,2014,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",0.03
Switzerland,2015,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",0.03
Switzerland,2016,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",0.05
Switzerland,2017,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",0.02
Switzerland,2018,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",0.04
Switzerland,2019,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",0.02
Switzerland,2020,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",0.0699999999999999
Chile,1987,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",34.78
Chile,1990,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",28.13
Chile,1992,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",21.62
Chile,1994,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",20.21
Chile,1996,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",16.2
Chile,1998,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",14.86
Chile,2000,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",15.989999999999998
Chile,2003,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",15.260000000000002
Chile,2006,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",7.6
Chile,2009,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",5.54
Chile,2011,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",3.86
Chile,2013,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",1.96
Chile,2015,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",1.55
Chile,2017,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",1.03
Chile,2020,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",2.7
Chile,2022,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",0.8699999999999999
China,1981,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",99.58
China,1981,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",100.0
China,1981,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",97.92
China,1984,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",97.49
China,1984,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",98.02
China,1984,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",95.62
China,1987,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",93.31
China,1987,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",95.38
China,1987,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",86.81
China,1990,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",92.68
China,1990,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",96.29
China,1990,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",82.64
China,1993,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",88.14
China,1993,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",96.16
China,1993,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",68.60000000000001
China,1996,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",78.08
China,1996,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",88.2
China,1996,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",56.49
China,1999,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",73.25
China,1999,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",87.77000000000001
China,1999,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",46.13
China,2002,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",62.6
China,2002,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",82.69
China,2002,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",30.42
China,2005,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",49.120000000000005
China,2005,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",70.19999999999999
China,2005,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",20.64
China,2008,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",40.11
China,2008,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",63.53
China,2008,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",13.21
China,2010,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",33.52
China,2010,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",57.29
China,2010,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",9.01
China,2011,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",28.29
China,2011,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",49.9
China,2011,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",7.13
China,2012,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",24.35
China,2012,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",44.74
China,2012,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",5.35
China,2013,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",15.82
China,2013,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",26.96
China,2013,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",5.949999999999999
China,2014,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",12.95
China,2014,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",21.93
China,2014,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",5.37
China,2015,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",9.93
China,2015,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",17.73
China,2015,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",3.68
China,2016,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",7.79
China,2016,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",15.07
China,2016,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",2.23
China,2017,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",6.890000000000001
China,2017,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",13.420000000000002
China,2017,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",2.16
China,2018,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",4.95
China,2018,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",9.96
China,2018,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",1.49
China,2019,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",2.47
China,2019,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",6.140000000000001
China,2019,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",0.06
China,2020,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",0.98
China,2020,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",2.55
China,2020,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",0.0
China,2021,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",0.05
China,2021,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",0.13
China,2021,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",0.0
Cote d'Ivoire,1985,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",23.92
Cote d'Ivoire,1986,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",23.84
Cote d'Ivoire,1987,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",32.11
Cote d'Ivoire,1988,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",41.29
Cote d'Ivoire,1992,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",55.36
Cote d'Ivoire,1995,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",55.92
Cote d'Ivoire,1998,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",64.49000000000001
Cote d'Ivoire,2002,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",63.49
Cote d'Ivoire,2008,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",62.9
Cote d'Ivoire,2015,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",63.190000000000005
Cote d'Ivoire,2018,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",39.72
Cote d'Ivoire,2021,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",38.38
Cameroon,1996,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",75.35
Cameroon,2001,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",55.78999999999999
Cameroon,2007,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",58.45
Cameroon,2014,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",46.98
Cameroon,2021,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",46.7
"Congo, Dem. Rep.",2004,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",97.57
"Congo, Dem. Rep.",2012,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",87.74
"Congo, Dem. Rep.",2020,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",92.08
"Congo, Rep.",2005,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",72.81
"Congo, Rep.",2011,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",59.09
Colombia,1980,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",37.06
Colombia,1988,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",29.51
Colombia,1989,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",29.93
Colombia,1991,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",27.29
Colombia,1992,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",23.87
Colombia,1996,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",34.17
Colombia,1999,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",38.16
Colombia,2000,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",33.25
Colombia,2001,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",39.47
Colombia,2002,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",30.92
Colombia,2003,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",29.33
Colombia,2004,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",28.82
Colombia,2005,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",25.629999999999995
Colombia,2008,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",24.06
Colombia,2009,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",22.23
Colombia,2010,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",20.01
Colombia,2011,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",17.94
Colombia,2012,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",16.78
Colombia,2013,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",15.340000000000002
Colombia,2014,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",14.27
Colombia,2015,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",12.989999999999998
Colombia,2016,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",12.87
Colombia,2017,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",12.12
Colombia,2018,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",12.23
Colombia,2019,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",13.72
Colombia,2020,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",19.31
Colombia,2021,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",16.439999999999998
Colombia,2022,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",14.05
Comoros,2004,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",37.32
Comoros,2014,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",39.52
Cabo Verde,2001,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",42.06
Cabo Verde,2007,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",30.680000000000003
Cabo Verde,2015,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",19.33
Costa Rica,1981,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",44.42
Costa Rica,1986,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",28.63
Costa Rica,1989,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",21.5
Costa Rica,1990,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",20.81
Costa Rica,1991,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",24.53
Costa Rica,1992,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",21.16
Costa Rica,1993,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",17.41
Costa Rica,1994,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",14.69
Costa Rica,1995,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",15.329999999999998
Costa Rica,1996,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",17.59
Costa Rica,1997,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",15.1
Costa Rica,1998,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",11.85
Costa Rica,1999,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",14.01
Costa Rica,2000,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",14.78
Costa Rica,2001,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",11.53
Costa Rica,2002,"Poverty headcount ratio (2017 PPP, $3.65) (% of population)",10.52
